customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,rfm_segment,cluster
3061,338,1,80.92,3,1,1,311,Potential Customers,4
3062,457,2,427.34000000000003,2,4,4,244,Potential Customers,0
3063,206,3,480.01,4,5,5,455,Loyal Customers,1
3064,123,2,287.28,4,4,4,444,Potential Customers,1
3065,279,2,968.3,3,4,5,345,Potential Customers,2
3068,54,2,772.53,5,4,5,545,Potential Customers,2
3070,203,3,715.54,4,5,5,455,Loyal Customers,2
3072,119,2,218.54000000000002,4,4,3,443,Potential Customers,1
3081,57,2,413.51,5,4,4,544,Potential Customers,1
3082,201,1,23.25,4,1,1,411,Potential Customers,4
3083,545,1,117.04,1,1,2,112,Potential Customers,3
3085,103,1,121.52,5,1,2,512,Potential Customers,4
3086,613,1,316.36,1,1,4,114,Potential Customers,3
3087,16,1,128.68,5,1,2,512,Potential Customers,4
3088,179,1,36.6,4,1,1,411,Potential Customers,4
3089,332,2,161.06,3,4,2,342,Potential Customers,1
3090,444,4,796.7199999999999,2,5,5,255,Potential Customers,2
3092,149,2,142.38,4,4,2,442,Potential Customers,1
3093,400,1,65.35,2,1,1,211,Potential Customers,3
3094,287,1,186.0,3,1,3,313,Potential Customers,4
3095,294,1,198.32,3,1,3,313,Potential Customers,4
3098,504,1,42.96,2,1,1,211,Potential Customers,3
3100,365,1,467.44,3,1,4,314,Potential Customers,0
3103,129,3,522.93,4,5,5,455,Loyal Customers,2
3104,545,1,21.51,1,1,1,111,Lost Customers,3
3105,337,2,200.17,3,4,3,343,Potential Customers,1
3106,407,1,127.56,2,1,2,212,Potential Customers,3
3107,419,1,475.15,2,1,5,215,Potential Customers,0
3111,43,2,104.75,5,4,2,542,Potential Customers,1
3112,547,1,16.47,1,1,1,111,Lost Customers,3
3114,711,1,161.81,1,1,2,112,Potential Customers,3
3117,317,2,1006.85,3,4,5,345,Potential Customers,2
3118,683,1,166.75,1,1,2,112,Potential Customers,3
3123,682,2,771.18,1,4,5,145,Potential Customers,0
3125,704,1,32.9,1,1,1,111,Lost Customers,3
3128,91,2,752.8800000000001,5,4,5,545,Potential Customers,2
3129,280,1,26.24,3,1,1,311,Potential Customers,4
3130,358,1,69.3,3,1,1,311,Potential Customers,4
3134,571,1,78.5,1,1,1,111,Lost Customers,3
3135,89,1,51.22,5,1,1,511,Potential Customers,4
3136,209,1,20.14,4,1,1,411,Potential Customers,4
3140,339,2,279.34,3,4,3,343,Potential Customers,1
3142,569,1,75.04,1,1,1,111,Lost Customers,3
3143,89,1,175.16,5,1,3,513,Potential Customers,4
3146,1,1,89.54,5,1,1,511,Potential Customers,4
3149,496,1,63.4,2,1,1,211,Potential Customers,3
3150,313,2,125.17,3,4,2,342,Potential Customers,1
3153,197,1,220.46,4,1,3,413,Potential Customers,4
3155,648,1,81.95,1,1,1,111,Lost Customers,3
3156,7,2,101.1,5,4,2,542,Potential Customers,1
3157,514,1,144.4,2,1,2,212,Potential Customers,3
3158,289,2,176.06,3,4,3,343,Potential Customers,1
3160,607,1,70.69,1,1,1,111,Lost Customers,3
3161,297,1,705.65,3,1,5,315,Potential Customers,0
3162,178,2,528.99,4,4,5,445,Potential Customers,1
3163,31,2,498.54,5,4,5,545,Potential Customers,1
3166,403,1,241.70999999999998,2,1,3,213,Potential Customers,3
3167,503,1,159.72,2,1,2,212,Potential Customers,3
3169,173,2,966.3,4,4,5,445,Potential Customers,2
3174,174,1,68.56,4,1,1,411,Potential Customers,4
3175,225,2,239.57999999999998,4,4,3,443,Potential Customers,1
3176,569,1,75.14,1,1,1,111,Lost Customers,3
3177,443,1,218.19,2,1,3,213,Potential Customers,3
3178,194,4,530.96,4,5,5,455,Loyal Customers,2
3180,135,1,88.78,4,1,1,411,Potential Customers,4
3181,248,3,616.7,3,5,5,355,Potential Customers,2
3183,403,1,233.2,2,1,3,213,Potential Customers,3
3185,234,1,86.51,3,1,1,311,Potential Customers,4
3188,242,1,135.08,3,1,2,312,Potential Customers,4
3190,368,2,315.35,2,4,4,244,Potential Customers,1
3191,714,1,358.7,1,1,4,114,Potential Customers,3
3193,248,1,362.94,3,1,4,314,Potential Customers,4
3194,557,1,218.95,1,1,3,113,Potential Customers,3
3198,596,1,441.96,1,1,4,114,Potential Customers,0
3204,121,2,697.2299999999999,4,4,5,445,Potential Customers,1
3205,263,1,69.23,3,1,1,311,Potential Customers,4
3208,8,2,560.88,5,4,5,545,Potential Customers,1
3209,171,2,559.55,4,4,5,445,Potential Customers,1
3211,626,1,538.28,1,1,5,115,Potential Customers,0
3213,67,1,239.96,5,1,3,513,Potential Customers,4
3215,113,1,511.40999999999997,4,1,5,415,Potential Customers,4
3218,601,1,270.28,1,1,3,113,Potential Customers,3
3221,264,1,343.9,3,1,4,314,Potential Customers,4
3223,317,1,230.52,3,1,3,313,Potential Customers,4
3225,75,2,213.41,5,4,3,543,Potential Customers,1
3226,344,1,166.75,3,1,2,312,Potential Customers,4
3227,359,2,610.37,3,4,5,345,Potential Customers,0
3230,711,1,15.59,1,1,1,111,Lost Customers,3
3231,676,1,259.46999999999997,1,1,3,113,Potential Customers,3
3235,164,2,672.8000000000001,4,4,5,445,Potential Customers,1
3239,87,1,199.06,5,1,3,513,Potential Customers,4
3245,426,2,109.69,2,4,2,242,Potential Customers,3
3246,206,1,199.35,4,1,3,413,Potential Customers,4
3247,3,1,228.68,5,1,3,513,Potential Customers,4
3248,100,2,302.09999999999997,5,4,4,544,Potential Customers,1
3249,204,2,70.25,4,4,1,441,Potential Customers,1
3250,29,2,348.48,5,4,4,544,Potential Customers,1
3252,197,3,180.38,4,5,3,453,Potential Customers,1
3254,436,1,19.96,2,1,1,211,Potential Customers,3
3255,180,1,63.16,4,1,1,411,Potential Customers,4
3256,496,1,114.48,2,1,2,212,Potential Customers,3
3257,671,1,40.66,1,1,1,111,Lost Customers,3
3258,687,1,72.56,1,1,1,111,Lost Customers,3
3264,677,1,273.5,1,1,3,113,Potential Customers,3
3265,129,1,452.34000000000003,4,1,4,414,Potential Customers,4
3267,520,1,251.35000000000002,2,1,3,213,Potential Customers,3
3268,427,1,492.5,2,1,5,215,Potential Customers,0
3270,343,1,420.64,3,1,4,314,Potential Customers,0
3272,352,2,281.92,3,4,3,343,Potential Customers,1
3274,526,1,383.8,2,1,4,214,Potential Customers,3
3275,201,1,372.96,4,1,4,414,Potential Customers,4
3276,100,3,1213.0,5,5,5,555,High Value Customers,2
3277,319,1,622.0,3,1,5,315,Potential Customers,0
3278,392,3,218.60000000000002,2,5,3,253,Potential Customers,1
3279,36,2,588.81,5,4,5,545,Potential Customers,1
3282,432,2,144.75,2,4,2,242,Potential Customers,3
3283,346,1,303.6,3,1,4,314,Potential Customers,4
3284,150,1,90.64,4,1,1,411,Potential Customers,4
3285,95,1,226.92000000000002,5,1,3,513,Potential Customers,4
3287,245,3,229.76,3,5,3,353,Potential Customers,1
3289,446,1,84.6,2,1,1,211,Potential Customers,3
3290,8,1,65.71,5,1,1,511,Potential Customers,4
3291,141,5,686.54,4,5,5,455,Loyal Customers,2
3294,563,1,23.04,1,1,1,111,Lost Customers,3
3295,257,1,415.90000000000003,3,1,4,314,Potential Customers,4
3296,65,1,258.4,5,1,3,513,Potential Customers,4
3297,122,1,204.08,4,1,3,413,Potential Customers,4
3298,425,1,219.14999999999998,2,1,3,213,Potential Customers,3
3299,361,2,300.0,3,4,4,344,Potential Customers,1
3300,263,2,512.3299999999999,3,4,5,345,Potential Customers,1
3301,367,2,530.4,2,4,5,245,Potential Customers,0
3302,99,2,362.42,5,4,4,544,Potential Customers,1
3303,600,1,188.52,1,1,3,113,Potential Customers,3
3304,429,1,255.2,2,1,3,213,Potential Customers,3
3308,224,3,420.92,4,5,4,454,Potential Customers,1
3310,296,1,34.19,3,1,1,311,Potential Customers,4
3311,210,1,65.95,4,1,1,411,Potential Customers,4
3312,34,2,357.15999999999997,5,4,4,544,Potential Customers,1
3315,653,1,381.4,1,1,4,114,Potential Customers,3
3319,429,3,236.14999999999998,2,5,3,253,Potential Customers,1
3322,30,1,738.9499999999999,5,1,5,515,Potential Customers,4
3323,541,2,438.36,1,4,4,144,Potential Customers,0
3326,330,1,39.87,3,1,1,311,Potential Customers,4
3327,232,2,142.04,3,4,2,342,Potential Customers,1
3329,44,1,89.73,5,1,1,511,Potential Customers,4
3331,184,2,432.48,4,4,4,444,Potential Customers,1
3333,621,1,182.64000000000001,1,1,3,113,Potential Customers,3
3334,196,1,46.8,4,1,1,411,Potential Customers,4
3335,503,1,90.1,2,1,1,211,Potential Customers,3
3337,103,4,1586.63,5,5,5,555,High Value Customers,2
3338,164,3,937.58,4,5,5,455,Loyal Customers,2
3339,76,1,108.14,5,1,2,512,Potential Customers,4
3341,267,1,547.52,3,1,5,315,Potential Customers,0
3344,660,2,321.31,1,4,4,144,Potential Customers,0
3345,365,1,176.62,3,1,3,313,Potential Customers,4
3349,417,1,128.74,2,1,2,212,Potential Customers,3
3352,13,1,229.5,5,1,3,513,Potential Customers,4
3353,33,1,172.17000000000002,5,1,2,512,Potential Customers,4
3354,509,1,88.8,2,1,1,211,Potential Customers,3
3356,452,1,65.82,2,1,1,211,Potential Customers,3
3358,152,3,227.06,4,5,3,453,Potential Customers,1
3360,541,1,110.75,1,1,2,112,Potential Customers,3
3363,98,2,200.2,5,4,3,543,Potential Customers,1
3365,569,1,322.55,1,1,4,114,Potential Customers,3
3366,723,1,127.52,1,1,2,112,Potential Customers,3
3367,201,5,827.55,4,5,5,455,Loyal Customers,2
3368,428,3,358.25,2,5,4,254,Potential Customers,1
3369,464,1,359.46,2,1,4,214,Potential Customers,3
3370,438,1,205.3,2,1,3,213,Potential Customers,3
3371,133,2,122.24,4,4,2,442,Potential Customers,1
3374,464,1,278.92,2,1,3,213,Potential Customers,3
3375,340,2,521.19,3,4,5,345,Potential Customers,0
3376,469,1,89.32,2,1,1,211,Potential Customers,3
3377,324,2,360.25,3,4,4,344,Potential Customers,1
3379,545,1,274.40000000000003,1,1,3,113,Potential Customers,3
3381,154,1,186.72,4,1,3,413,Potential Customers,4
3384,408,1,164.64,2,1,2,212,Potential Customers,3
3387,423,1,120.62,2,1,2,212,Potential Customers,3
3388,600,1,271.2,1,1,3,113,Potential Customers,3
3389,372,1,103.35000000000001,2,1,2,212,Potential Customers,3
3391,326,1,268.16,3,1,3,313,Potential Customers,4
3392,261,1,102.5,3,1,2,312,Potential Customers,4
3393,482,2,242.47,2,4,3,243,Potential Customers,3
3394,644,1,199.65,1,1,3,113,Potential Customers,3
3395,533,1,83.74,1,1,1,111,Lost Customers,3
3396,224,1,208.44,4,1,3,413,Potential Customers,4
3398,215,1,364.25,4,1,4,414,Potential Customers,4
3399,339,2,226.93,3,4,3,343,Potential Customers,1
3400,18,2,290.7,5,4,4,544,Potential Customers,1
3402,111,2,356.02,4,4,4,444,Potential Customers,1
3403,185,2,450.63,4,4,4,444,Potential Customers,1
3404,294,2,708.9,3,4,5,345,Potential Customers,0
3406,623,1,54.96,1,1,1,111,Lost Customers,3
3407,472,1,150.14,2,1,2,212,Potential Customers,3
3409,82,2,424.12999999999994,5,4,4,544,Potential Customers,1
3412,409,3,674.5799999999999,2,5,5,255,Potential Customers,2
3413,94,2,135.12,5,4,2,542,Potential Customers,1
3415,36,4,621.19,5,5,5,555,High Value Customers,2
3417,342,3,1196.03,3,5,5,355,Potential Customers,2
3418,249,1,322.1,3,1,4,314,Potential Customers,4
3419,351,1,195.44,3,1,3,313,Potential Customers,4
3421,80,1,56.19,5,1,1,511,Potential Customers,4
3422,194,1,184.4,4,1,3,413,Potential Customers,4
3423,147,2,122.85,4,4,2,442,Potential Customers,1
3424,713,1,278.49,1,1,3,113,Potential Customers,3
3426,655,1,106.14,1,1,2,112,Potential Customers,3
3427,105,2,171.79000000000002,5,4,2,542,Potential Customers,1
3432,261,1,185.32,3,1,3,313,Potential Customers,4
3433,202,2,317.55,4,4,4,444,Potential Customers,1
3435,225,1,172.8,4,1,2,412,Potential Customers,4
3437,418,1,33.09,2,1,1,211,Potential Customers,3
3438,47,2,1717.4,5,4,5,545,Potential Customers,2
3439,463,1,151.24,2,1,2,212,Potential Customers,3
3440,18,1,166.38,5,1,2,512,Potential Customers,4
3441,359,2,459.22,3,4,4,344,Potential Customers,0
3442,287,2,151.28000000000003,3,4,2,342,Potential Customers,1
3443,339,2,609.78,3,4,5,345,Potential Customers,0
3444,232,1,45.32,3,1,1,311,Potential Customers,4
3447,172,1,61.02,4,1,1,411,Potential Customers,4
3450,605,1,50.56,1,1,1,111,Lost Customers,3
3453,683,1,52.230000000000004,1,1,1,111,Lost Customers,3
3454,257,2,330.53,3,4,4,344,Potential Customers,1
3455,129,1,399.75,4,1,4,414,Potential Customers,4
3456,531,1,280.65000000000003,1,1,3,113,Potential Customers,3
3457,691,1,36.24,1,1,1,111,Lost Customers,3
3458,480,1,103.8,2,1,2,212,Potential Customers,3
3459,115,2,386.18,4,4,4,444,Potential Customers,1
3460,124,2,607.8100000000001,4,4,5,445,Potential Customers,1
3461,32,2,112.72,5,4,2,542,Potential Customers,1
3462,583,1,178.4,1,1,3,113,Potential Customers,3
3463,695,1,709.6500000000001,1,1,5,115,Potential Customers,0
3465,652,1,313.9,1,1,4,114,Potential Customers,3
3466,670,1,57.15,1,1,1,111,Lost Customers,3
3467,13,1,272.74,5,1,3,513,Potential Customers,4
3468,266,1,319.68,3,1,4,314,Potential Customers,4
3470,395,2,262.82,2,4,3,243,Potential Customers,1
3472,281,1,53.04,3,1,1,311,Potential Customers,4
3474,678,1,126.25,1,1,2,112,Potential Customers,3
3475,446,2,118.17,2,4,2,242,Potential Customers,3
3476,323,2,663.0199999999999,3,4,5,345,Potential Customers,0
3478,136,1,241.26,4,1,3,413,Potential Customers,4
3479,426,3,552.08,2,5,5,255,Potential Customers,2
3480,264,2,258.83,3,4,3,343,Potential Customers,1
3481,101,1,41.26,5,1,1,511,Potential Customers,4
3484,446,1,582.88,2,1,5,215,Potential Customers,0
3487,210,2,401.09000000000003,4,4,4,444,Potential Customers,1
3489,714,1,159.57,1,1,2,112,Potential Customers,3
3490,592,1,109.88,1,1,2,112,Potential Customers,3
3492,208,2,307.74,4,4,4,444,Potential Customers,1
3493,224,1,563.3,4,1,5,415,Potential Customers,0
3494,80,2,423.03,5,4,4,544,Potential Customers,1
3495,73,1,234.24,5,1,3,513,Potential Customers,4
3496,23,1,32.9,5,1,1,511,Potential Customers,4
3498,415,1,97.94,2,1,2,212,Potential Customers,3
3502,517,1,104.1,2,1,2,212,Potential Customers,3
3503,581,1,110.42,1,1,2,112,Potential Customers,3
3504,471,1,278.0,2,1,3,213,Potential Customers,3
3505,509,1,341.76,2,1,4,214,Potential Customers,3
3508,529,2,196.87,2,4,3,243,Potential Customers,3
3509,438,1,344.35,2,1,4,214,Potential Customers,3
3510,153,1,107.25,4,1,2,412,Potential Customers,4
3512,265,2,436.32000000000005,3,4,4,344,Potential Customers,1
3514,167,1,266.79,4,1,3,413,Potential Customers,4
3516,25,2,307.39,5,4,4,544,Potential Customers,1
3517,266,1,1023.1,3,1,5,315,Potential Customers,0
3520,328,1,251.20000000000002,3,1,3,313,Potential Customers,4
3521,730,1,690.05,1,1,5,115,Potential Customers,0
3524,108,3,754.9300000000001,4,5,5,455,Loyal Customers,2
3528,725,1,56.42,1,1,1,111,Lost Customers,3
3529,482,1,279.45,2,1,3,213,Potential Customers,3
3530,141,2,269.23,4,4,3,443,Potential Customers,1
3538,20,3,641.71,5,5,5,555,High Value Customers,2
3539,545,1,277.5,1,1,3,113,Potential Customers,3
3541,22,4,926.06,5,5,5,555,High Value Customers,2
3543,390,2,541.3000000000001,2,4,5,245,Potential Customers,0
3544,615,1,278.32,1,1,3,113,Potential Customers,3
3545,281,2,94.93,3,4,2,342,Potential Customers,1
3546,562,1,86.2,1,1,1,111,Lost Customers,3
3548,500,1,139.8,2,1,2,212,Potential Customers,3
3551,530,1,203.28,2,1,3,213,Potential Customers,3
3553,6,1,71.36,5,1,1,511,Potential Customers,4
3554,76,2,408.03999999999996,5,4,4,544,Potential Customers,1
3556,11,2,160.51,5,4,2,542,Potential Customers,1
3557,251,3,342.09000000000003,3,5,4,354,Potential Customers,1
3558,177,1,215.10000000000002,4,1,3,413,Potential Customers,4
3559,187,1,446.40000000000003,4,1,4,414,Potential Customers,4
3561,125,1,132.34,4,1,2,412,Potential Customers,4
3563,315,2,323.17999999999995,3,4,4,344,Potential Customers,1
3564,531,2,262.06,1,4,3,143,Potential Customers,3
3566,447,1,380.85,2,1,4,214,Potential Customers,0
3568,121,2,222.0,4,4,3,443,Potential Customers,1
3569,310,2,196.95999999999998,3,4,3,343,Potential Customers,1
3574,15,1,133.28,5,1,2,512,Potential Customers,4
3576,61,3,1270.75,5,5,5,555,High Value Customers,2
3579,268,1,46.29,3,1,1,311,Potential Customers,4
3583,467,1,175.59,2,1,3,213,Potential Customers,3
3585,541,1,426.4,1,1,4,114,Potential Customers,0
3586,411,2,282.73,2,4,3,243,Potential Customers,1
3588,147,1,609.35,4,1,5,415,Potential Customers,4
3589,359,1,247.54999999999998,3,1,3,313,Potential Customers,4
3590,259,1,385.28,3,1,4,314,Potential Customers,4
3591,22,1,211.45,5,1,3,513,Potential Customers,4
3592,454,1,68.25,2,1,1,211,Potential Customers,3
3593,284,4,1062.74,3,5,5,355,Potential Customers,2
3594,2,1,77.26,5,1,1,511,Potential Customers,4
3595,262,3,574.3299999999999,3,5,5,355,Potential Customers,2
3597,698,1,554.55,1,1,5,115,Potential Customers,0
3598,115,2,850.0699999999999,4,4,5,445,Potential Customers,2
3600,52,2,599.23,5,4,5,545,Potential Customers,1
3603,660,1,202.95000000000002,1,1,3,113,Potential Customers,3
3604,49,2,940.17,5,4,5,545,Potential Customers,2
3609,199,1,671.32,4,1,5,415,Potential Customers,0
3610,230,2,84.23,3,4,1,341,Potential Customers,1
3611,426,1,27.86,2,1,1,211,Potential Customers,3
3612,656,1,222.24,1,1,3,113,Potential Customers,3
3614,132,1,304.77,4,1,4,414,Potential Customers,4
3616,273,2,440.35,3,4,4,344,Potential Customers,1
3617,190,3,486.77,4,5,5,455,Loyal Customers,1
3618,327,1,117.95,3,1,2,312,Potential Customers,4
3619,4,2,347.9,5,4,4,544,Potential Customers,1
3620,44,3,356.89,5,5,4,554,Loyal Customers,1
3622,159,7,1204.06,4,5,5,455,Loyal Customers,2
3624,233,1,220.26,3,1,3,313,Potential Customers,4
3625,153,2,78.44,4,4,1,441,Potential Customers,1
3627,255,1,234.3,3,1,3,313,Potential Customers,4
3630,95,1,524.64,5,1,5,515,Potential Customers,4
3631,257,1,148.88,3,1,2,312,Potential Customers,4
3632,418,1,82.6,2,1,1,211,Potential Customers,3
3635,448,1,355.32,2,1,4,214,Potential Customers,3
3636,117,1,348.75,4,1,4,414,Potential Customers,4
3639,83,2,891.7,5,4,5,545,Potential Customers,2
3640,263,1,63.39,3,1,1,311,Potential Customers,4
3641,524,1,335.90000000000003,2,1,4,214,Potential Customers,3
3642,643,2,173.37,1,4,2,142,Potential Customers,3
3643,543,1,164.52,1,1,2,112,Potential Customers,3
3644,120,2,652.05,4,4,5,445,Potential Customers,1
3646,414,1,69.96000000000001,2,1,1,211,Potential Customers,3
3648,470,1,40.37,2,1,1,211,Potential Customers,3
3654,96,1,7.12,5,1,1,511,Potential Customers,4
3656,678,1,421.59999999999997,1,1,4,114,Potential Customers,3
3657,637,1,534.75,1,1,5,115,Potential Customers,0
3659,538,1,88.14,1,1,1,111,Lost Customers,3
3660,295,2,471.1,3,4,4,344,Potential Customers,1
3661,159,1,68.82,4,1,1,411,Potential Customers,4
3665,634,1,85.83,1,1,1,111,Lost Customers,3
3666,339,1,113.28,3,1,2,312,Potential Customers,4
3667,169,1,92.67,4,1,2,412,Potential Customers,4
3669,48,1,248.2,5,1,3,513,Potential Customers,4
3670,462,1,539.24,2,1,5,215,Potential Customers,0
3671,207,1,351.9,4,1,4,414,Potential Customers,4
3672,181,1,320.73,4,1,4,414,Potential Customers,4
3673,726,1,101.34,1,1,2,112,Potential Customers,3
3674,83,2,98.69999999999999,5,4,2,542,Potential Customers,1
3677,489,1,161.18,2,1,2,212,Potential Customers,3
3678,25,1,112.1,5,1,2,512,Potential Customers,4
3682,151,1,139.62,4,1,2,412,Potential Customers,4
3685,145,2,219.17,4,4,3,443,Potential Customers,1
3687,287,1,139.17000000000002,3,1,2,312,Potential Customers,4
3688,149,2,484.06,4,4,5,445,Potential Customers,1
3689,86,1,219.7,5,1,3,513,Potential Customers,4
3691,304,2,368.03999999999996,3,4,4,344,Potential Customers,1
3692,290,3,442.39,3,5,4,354,Potential Customers,1
3693,56,2,358.15999999999997,5,4,4,544,Potential Customers,1
3694,29,1,306.25,5,1,4,514,Potential Customers,4
3695,115,2,157.93,4,4,2,442,Potential Customers,1
3697,306,1,68.38,3,1,1,311,Potential Customers,4
3698,368,1,71.96,2,1,1,211,Potential Customers,3
3700,530,1,46.52,1,1,1,111,Lost Customers,3
3701,166,1,162.85,4,1,2,412,Potential Customers,4
3702,109,1,116.06,4,1,2,412,Potential Customers,4
3704,598,1,124.85,1,1,2,112,Potential Customers,3
3705,433,3,1073.1000000000001,2,5,5,255,Potential Customers,2
3707,192,1,86.38,4,1,1,411,Potential Customers,4
3710,299,1,212.08,3,1,3,313,Potential Customers,4
3711,15,1,596.48,5,1,5,515,Potential Customers,4
3712,476,1,377.28000000000003,2,1,4,214,Potential Customers,3
3714,623,1,51.59,1,1,1,111,Lost Customers,3
3715,162,3,510.21000000000004,4,5,5,455,Loyal Customers,1
3716,579,1,215.79000000000002,1,1,3,113,Potential Customers,3
3717,620,1,101.64,1,1,2,112,Potential Customers,3
3720,365,1,37.62,3,1,1,311,Potential Customers,3
3721,473,2,245.91000000000003,2,4,3,243,Potential Customers,0
3722,547,1,201.82,1,1,3,113,Potential Customers,3
3724,334,1,121.97999999999999,3,1,2,312,Potential Customers,4
3725,349,2,251.64,3,4,3,343,Potential Customers,1
3726,412,1,370.88,2,1,4,214,Potential Customers,0
3728,348,1,181.28,3,1,3,313,Potential Customers,4
3729,11,2,279.57,5,4,3,543,Potential Customers,1
3732,139,2,170.95,4,4,2,442,Potential Customers,1
3733,246,3,805.1600000000001,3,5,5,355,Potential Customers,2
3735,418,1,189.51,2,1,3,213,Potential Customers,3
3738,37,2,168.41,5,4,2,542,Potential Customers,1
3743,595,1,3.56,1,1,1,111,Lost Customers,3
3746,479,1,82.79,2,1,1,211,Potential Customers,3
3747,166,1,46.2,4,1,1,411,Potential Customers,4
3749,440,2,373.23,2,4,4,244,Potential Customers,0
3751,415,2,706.39,2,4,5,245,Potential Customers,0
3752,448,1,32.82,2,1,1,211,Potential Customers,3
3753,205,1,114.66,4,1,2,412,Potential Customers,4
3757,681,1,182.54,1,1,3,113,Potential Customers,3
